id,player_id,games_played,pass_att,pass_comp,pass_yd,pass_td,pass_int,qbr,rush_att,rush_yds,rush_td,rush_fum,targ,rec,rec_yds,rec_td,tackle_solo,tackle_tot,tackle_ast,sacks,sack_yds,tackle_for_loss,interceptions,int_td,kick_ret_td,punt_ret_td,fg_made,fg_att,fg_made_1_19,fg_att_1_19,fg_made_20_29,fg_att_20_29,fg_made_30_39,fg_att_30_39,fg_made_40_49,fg_att_40_40,fg_made_50,fg_att_50,xp_made,xp_att
309,7052,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,10,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,11378,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,8052,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,44,17,6.5,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,8713,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,42,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,8344,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,7930,16,0,0,0,0,0,39.6,0,0,0,0,145,89,1014,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,10049,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,10,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,6690,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,13,3,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,6691,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,12,4.5,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,9946,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,7503,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,7047,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,54,21,2.5,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,6916,2,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,7896,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,8450,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,6997,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,26,30,1,1,6,6,13,15,5,6,1,2,44,47
325,10033,12,0,0,0,0,0,39.6,0,0,0,0,10,6,38,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,8744,16,0,0,0,0,0,39.6,2,-2,0,0,99,67,854,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,6558,16,0,0,0,0,0,39.6,196,934,7,2,53,40,319,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,7748,16,0,0,0,0,0,39.6,0,0,0,0,72,39,586,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,8467,11,0,0,20,0,0,39.6,21,102,0,1,21,16,91,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,8053,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,8,2.5,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,7064,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,64,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,6376,5,137,81,1059,4,5,78.1,5,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,7261,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,129,31,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,6464,16,563,364,4206,18,8,91.8,46,174,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,8175,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,7272,1,1,1,16,0,0,118.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,6959,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,8,4,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,9724,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,6614,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,113,44,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,6275,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,69,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,6258,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39,15,3.5,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,7737,8,0,0,0,0,0,39.6,30,111,2,0,4,2,12,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,8608,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,86,19,5,39,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,8260,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,8539,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,7887,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,98,40,2,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,7749,3,0,0,0,0,0,39.6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,7851,8,0,0,0,0,0,39.6,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,7276,9,0,0,0,0,0,39.6,18,28,0,0,7,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,8377,8,0,0,0,0,0,39.6,19,50,1,1,5,3,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,7228,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,9992,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,71,15,2.5,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,6348,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,105,33,2.5,24,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,6791,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,97,33,0.5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,9872,8,0,0,0,0,0,39.6,0,0,0,0,7,3,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,8401,15,0,0,0,0,0,39.6,0,0,0,0,59,44,583,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,7165,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,7439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,7694,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,8460,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,0,4,4,6,6,7,9,1,2,33,34
361,6523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,9903,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,7837,3,0,0,0,0,0,39.6,0,0,0,0,21,9,194,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,8589,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,8896,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,53,17,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,6534,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,7065,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,7574,7,0,0,0,0,0,39.6,0,0,0,0,20,16,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,6627,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,9820,8,0,0,0,0,0,39.6,0,0,0,0,13,10,127,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,7559,9,0,0,0,0,0,0,0,0,0,0,6,3,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,8425,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,6316,13,0,0,0,0,0,39.6,0,0,0,0,19,10,134,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,6891,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,43,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,7471,15,0,0,0,0,0,39.6,3,10,0,0,112,84,903,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,9882,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,6032,10,0,0,0,0,0,0,0,0,0,0,10,7,52,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,7715,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,9669,12,0,0,0,0,0,39.6,87,376,2,1,41,30,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,11657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,9725,2,0,0,0,0,0,39.6,0,0,0,0,6,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,10042,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,8512,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,47,12,8,60,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,7758,15,0,0,0,0,0,39.6,0,0,0,0,22,15,92,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,9873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,7104,15,0,0,0,0,0,39.6,1,3,0,0,59,33,524,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,8431,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,3,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,6805,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,8652,8,0,0,0,0,0,39.6,0,0,0,0,22,15,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,7878,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,43,19,1.5,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,7112,16,0,0,0,0,0,39.6,0,0,0,0,75,59,578,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,9694,16,0,0,0,0,0,39.6,33,179,2,0,10,9,46,0,3,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,6559,15,0,0,0,0,0,39.6,74,196,4,0,39,29,263,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,6172,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,2,3,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,6649,12,0,0,0,0,0,39.6,9,31,1,0,24,16,121,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,8745,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,6507,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,49,19,8,53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,6424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,8153,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,4,4,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,6087,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,13,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,8251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,6338,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,13,5,28,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,7603,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,11,3.5,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,7629,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,6845,13,0,0,0,0,0,39.6,1,1,1,0,85,61,711,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,7704,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,3,1.5,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,7564,16,0,0,0,0,0,39.6,12,57,0,1,159,98,1106,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,6692,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,3,2,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,7963,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,6486,10,0,0,0,0,0,39.6,0,0,0,0,47,29,394,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,6191,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,7705,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,11,4.5,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,5937,14,0,0,0,0,0,39.6,33,96,0,0,19,12,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,10015,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,9839,16,0,0,0,0,0,39.6,317,1599,15,5,40,32,363,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,11548,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,6970,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,5,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,11502,5,0,0,0,0,0,39.6,0,0,0,0,4,3,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,7969,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,7482,11,0,0,0,0,0,39.6,1,1,1,0,14,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,8233,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,57,21,0.5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,7838,16,0,0,0,0,0,39.6,1,12,0,0,105,58,857,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,9804,16,0,0,0,0,0,39.6,0,0,0,0,8,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,8032,14,0,0,0,0,0,39.6,0,0,0,0,106,78,816,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,9883,12,0,0,0,0,0,39.6,1,3,0,0,5,3,18,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,6668,7,0,0,0,0,0,39.6,0,0,0,0,7,4,30,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,7906,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,7263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,9874,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,8562,16,0,0,0,0,0,39.6,0,0,0,0,171,96,1321,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,8619,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,7541,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,9875,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,2,2,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,8513,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,43,14,6.5,54,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,6377,1,5,2,22,0,0,53.8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,9728,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,6660,2,0,0,0,0,0,39.6,1,1,0,0,3,1,4,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,9998,12,0,0,0,0,0,39.6,60,192,0,1,16,13,70,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,8665,13,0,0,0,0,0,39.6,0,0,0,0,14,8,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,7412,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,9805,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,5956,10,0,0,0,0,0,39.6,0,0,0,0,18,14,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,6212,16,0,0,0,0,0,0,8,13,0,0,9,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,9892,14,0,0,0,0,0,39.6,15,20,0,0,26,20,136,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,7024,16,0,0,0,0,0,39.6,0,0,0,0,89,54,559,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,5946,16,1,0,0,0,0,39.6,2,5,0,0,150,107,1025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,7826,14,403,228,2710,12,17,69.6,33,119,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,6114,16,672,436,4317,20,15,83.5,21,52,2,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,7113,16,0,0,0,0,0,39.6,1,2,1,0,82,50,633,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,7610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,8262,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,4,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,6525,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,7595,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,46,23,7,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,9788,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,10,7,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,5947,15,0,0,0,0,0,39.6,0,0,0,0,76,37,488,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,8463,2,55,36,410,3,0,105.9,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,7911,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,27,31,0,0,12,13,10,11,3,3,2,4,24,26
458,8817,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,15,0,0,5,5,5,5,4,4,1,1,11,14
459,7332,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,38,13,10,63,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,9918,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,6119,10,0,0,0,0,0,39.6,87,291,1,2,27,20,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,9584,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,6379,15,0,0,0,0,0,39.6,217,812,7,1,43,30,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,7006,4,0,0,0,0,0,39.6,22,55,0,1,10,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,9938,4,0,0,0,0,0,39.6,7,24,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,6434,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,125,36,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,6750,13,0,0,0,0,0,39.6,0,0,0,0,24,11,145,2,6,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,8649,6,0,0,0,0,0,0,1,3,0,0,2,1,14,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,7229,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,9,4,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,11574,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,7452,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16,21,0,0,8,10,6,6,1,3,1,2,41,42
